Lift,Load (Btu),Load (Tons),kW,kW/Ton,Load(%)
2.97782135,6872.402474,0.572700206,0,0,0.022908008
3.045185089,6988.805152,0.582400429,0,0,0.023296017
3.160984039,7126.257065,0.593854755,0,0,0.02375419
3.279819489,7270.116317,0.605843026,0,0,0.024233721
3.398658752,7413.999718,0.61783331,0,0,0.024713332
3.517494202,7557.85897,0.629821581,0,0,0.025192863
3.784484863,8008.719603,0.6673933,0,0,0.026695732
4.348148346,9044.682757,0.753723563,0,0,0.030148943
5.724575043,11775.16459,0.981263716,0,0,0.039250549
6.017192841,12685.64113,1.057136761,0,0,0.04228547
5.865436554,12438.35997,1.036529997,0,0,0.0414612
5.367671967,11475.66892,0.956305744,0,0,0.03825223
3.964111328,8649.72464,0.720810387,0,0,0.028832415
2.393489838,5500.309112,0.458359093,0,0,0.018334364
2.321971893,5431.039801,0.45258665,0,0,0.018103466
2.147415161,5360.721072,0.446726756,0,0,0.01786907
1.972866058,5290.770214,0.440897518,0,0,0.017635901
1.798309326,5221.172393,0.435097699,0,0,0.017403908
1.623752594,5151.958599,0.429329883,0,0,0.017173195
1.449195862,5083.113909,0.423592826,0,0,0.016943713
1.27463913,5014.62182,0.417885152,0,0,0.016715406
1.100082397,4946.513881,0.41220949,0,0,0.01648838
0.947746277,4918.453451,0.409871121,0,0,0.016394845
0.977500916,4976.381092,0.414698424,0,0,0.016587937
1.007255554,5034.308733,0.419525728,0,0,0.016781029
1.037017822,5092.236375,0.424353031,0,0,0.016974121
1.066776276,5150.171616,0.429180968,0,0,0.017167239
1.096530914,5208.099257,0.434008271,0,0,0.017360331
1.126285553,5266.026898,0.438835575,0,0,0.017553423
1.156040192,5323.954539,0.443662878,0,0,0.017746515
1.170066833,5414.689563,0.45122413,0,0,0.018048965
1.06357193,5567.889458,0.463990788,0,0,0.018559632
0.957073212,5723.229418,0.476935785,0,0,0.019077431
0.850570679,5880.693827,0.490057819,0,0,0.019602313
0.744068146,6040.27358,0.503356132,0,0,0.020134245
0.637565613,6202.002159,0.516833513,0,0,0.020673341
0.531066895,6365.871254,0.530489271,0,0,0.021219571
0.424568176,6531.863643,0.54432197,0,0,0.021772879
0.281311035,6647.753083,0.553979424,0,0,0.022159177
0.067741394,6600.523515,0.550043626,0,0,0.022001745
4.508476257,6553.293563,0.546107797,0,0,0.021844312
4.399707794,6506.062692,0.542171891,0,0,0.021686876
4.290935516,6458.849006,0.538237417,0,0,0.021529497
4.182167053,6411.650903,0.534304242,0,0,0.02137217
4.073402405,6364.453365,0.530371114,0,0,0.021214845
3.964626312,6317.255148,0.526437929,0,0,0.021057517
3.878440857,6249.372826,0.520781069,0,0,0.020831243
3.970165253,6266.887712,0.522240643,0,0,0.020889626
4.046382904,6284.325357,0.52369378,0,0,0.020947751
4.119853973,6294.403358,0.524533613,0,0,0.020981345
4.193332672,6302.836498,0.525236375,0,0,0.021009455
4.266803741,6334.908408,0.527909034,0,0,0.021116361
4.340278625,6458.733301,0.538227775,0,0,0.021529111
4.419616699,6583.671791,0.548639316,0,0,0.021945573
4.502357483,6709.761903,0.559146825,0,0,0.022365873
4.585594177,6801.218083,0.566768174,0,0,0.022670727
4.698944092,6949.949821,0.579162485,0,0,0.023166499
4.81230545,7100.140117,0.591678343,0,0,0.023667134
4.925666809,7251.749423,0.604312452,0,0,0.024172498
5.039024353,7395.610852,0.616300904,0,0,0.024652036
5.152378082,7523.368155,0.626947346,0,0,0.025077894
5.157520294,7651.834837,0.637652903,0,0,0.025506116
5.09992981,7776.334751,0.648027896,0,0,0.025921116
5.042766571,7763.598393,0.646966533,0,0,0.025878661
5.011829376,7806.972079,0.650581007,0,0,0.02602324
4.980895996,7850.46721,0.654205601,0,0,0.026168224
4.949966431,7894.067352,0.657838946,0,0,0.026313558
4.919033051,7885.044739,0.657087062,0,0,0.026283482
4.888103485,7819.343462,0.651611955,0,0,0.026064478
4.945014954,7753.311963,0.64610933,0,0,0.025844373
5.033920288,7712.791009,0.642732584,0,0,0.025709303
5.115943909,7802.647114,0.650220593,0,0,0.026008824
5.14573288,7781.889157,0.648490763,0,0,0.025939631
5.175518036,7759.726116,0.646643843,0,0,0.025865754
5.24010849,7736.182972,0.644681914,0,0,0.025787277
5.385978699,7781.037257,0.648419771,0,0,0.025936791
5.531860352,7872.586224,0.656048852,0,0,0.026241954
5.67773819,7964.591801,0.663715983,0,0,0.026548639
5.823619843,8043.699569,0.670308297,0,0,0.026812332
5.981552124,8113.564056,0.676130338,0,0,0.027045214
6.179180145,8264.468415,0.688705701,0,0,0.027548228
6.376804352,8416.254089,0.701354507,0,0,0.02805418
6.511314392,8568.934672,0.714077889,0,0,0.028563116
6.551044464,8767.319872,0.730609989,0,0,0.0292244
6.590763092,8985.857886,0.74882149,0,0,0.02995286
6.630493164,9207.046646,0.767253887,0,0,0.030690155
6.670223236,9339.147205,0.778262267,0,0,0.031130491
6.615592957,9323.451327,0.776954277,0,0,0.031078171
6.468341827,9366.34916,0.780529097,0,0,0.031221164
6.321090698,9408.162968,0.784013581,0,0,0.031360543
6.173839569,9448.87375,0.787406146,0,0,0.031496246
6.02658844,9273.500803,0.772791734,0,0,0.030911669
5.879337311,9034.353697,0.752862808,0,0,0.030114512
5.732086182,8797.362129,0.733113511,0,0,0.02932454
5.584835052,8664.396582,0.722033049,0,0,0.028881322
5.586486816,8661.798794,0.721816566,0,0,0.028872663
5.6848526,8595.934661,0.716327888,0,0,0.028653116
5.78320694,8524.523909,0.710376992,0,0,0.02841508
5.881572723,8447.58247,0.703965206,0,0,0.028158608
5.979930878,8622.549612,0.718545801,0,0,0.028741832
6.067234039,8878.662889,0.739888574,0,0,0.029595543
6.148578644,9138.494331,0.761541194,0,0,0.030461648
6.229919434,9433.909863,0.786159155,0,0,0.031446366
6.428970337,10013.70882,0.834475735,0,0,0.033379029
6.817638397,10994.39818,0.916199849,0,0,0.036647994
7.281974792,12156.42511,1.013035426,0,0,0.040521417
8.771686554,15855.70598,1.321308831,0,0,0.052852353
9.01713562,17300.70724,1.441725603,0,0,0.057669024
8.632350922,17407.96678,1.450663899,0,0,0.058026556
8.361820221,17762.03696,1.480169747,0,0,0.05920679
7.739139557,17954.58801,1.496215667,0,0,0.059848627
7.557888031,19413.66987,1.617805823,0,0,0.064712233
6.087306976,18009.84473,1.500820394,0,0,0.060032816
5.519897461,18754.76823,1.562897352,0,0,0.062515894
4.515266418,18598.05249,1.549837708,0,0,0.061993508
3.313987732,17450.8904,1.454240867,0,0,0.058169635
2.547893524,17240.97592,1.436747994,0,0,0.05746992
1.694595337,16131.50442,1.344292035,0,0,0.053771681
0.95173645,15126.87782,1.260573152,0,0,0.050422926
-0.480602264,12848.46796,1.070705664,0,0,0.042828227
-2.948139191,8618.346212,0.718195518,0,0,0.028727821
-2.860321045,8407.432162,0.700619347,0,0,0.028024774
-2.132282257,8195.683892,0.682973658,0,0,0.027318946
6.556175232,8302.882511,0.691906876,0,0,0.027676275
6.691192627,8416.025051,0.701335421,0,0,0.028053417
6.826198578,8529.530495,0.710794208,0,0,0.028431768
7.246852875,9243.82973,0.770319144,0,0,0.030812766
7.569473267,9983.165836,0.831930486,0,0,0.033277219
8.29914856,11554.25995,0.962854996,0,0,0.0385142
9.703414917,14527.68533,1.210640444,0,0,0.048425618
10.37465668,16044.38554,1.337032128,0,0,0.053481285
9.90246582,15069.01384,1.255751154,0,0,0.050230046
9.677009583,14599.73124,1.21664427,0,0,0.048665771
9.479251862,14516.43936,1.20970328,0,0,0.048388131
8.857234955,13538.34474,1.128195395,0,0,0.045127816
8.280284882,12563.70855,1.046975712,0,0,0.041879028
6.109584808,8320.056088,0.693338007,0,0,0.02773352
5.957229614,8216.326604,0.684693884,0,0,0.027387755
5.804870605,8090.871512,0.674239293,0,0,0.026969572
5.652511597,7870.2956,0.655857967,0,0,0.026234319
5.58889389,7652.754095,0.637729508,0,0,0.02550918
5.529972076,7438.239063,0.619853255,0,0,0.02479413
5.471050262,7450.666558,0.62088888,0,0,0.024835555
5.412128448,7488.418495,0.624034875,0,0,0.024961395
5.357013702,7491.219149,0.624268262,,,0.02497073
5.529220581,7392.734741,0.616061228,,,0.024642449
5.70141983,7353.752822,0.612812735,,,0.024512509
5.873626709,7435.365634,0.619613803,,,0.024784552
6.045822144,7517.331743,0.626444312,,,0.025057772
6.218029022,7599.657778,0.633304815,,,0.025332193
6.390228271,7738.360041,0.644863337,,,0.025794533
6.56243515,7878.310155,0.656525846,,,0.026261034
6.828868866,8240.485798,0.68670715,,,0.027468286
7.243572235,9127.710229,0.760642519,,,0.030425701
7.756320953,10217.76243,0.851480203,,,0.034059208
9.482936859,13694.95636,1.141246363,,,0.045649855
9.481739044,13822.64533,1.15188711,,,0.046075484
9.782745361,14499.31552,1.208276293,,,0.048331052
9.021572113,13080.31995,1.090026663,0,0,0.043601067
8.188339233,11873.60969,0.989467475,0,0,0.039578699
7.562179565,11067.58543,0.922298786,0,0,0.036891951
5.672832489,7668.427027,0.639035586,0,0,0.025561423
5.021114349,6694.206531,0.557850544,0,0,0.022314022
4.782524109,6466.89584,0.538907987,0,0,0.021556319
4.59967804,6243.505116,0.520292093,0,0,0.020811684
4.485023499,6164.720614,0.513726718,0,0,0.020549069
4.370376587,6097.049158,0.50808743,0,0,0.020323497
4.255722046,6027.41482,0.502284568,0,0,0.020091383
4.14107132,5955.803335,0.496316945,0,0,0.019852678
4.161830902,5882.21473,0.490184561,0,0,0.019607382
4.297229767,5854.968685,0.487914057,0,0,0.019516562
4.405193329,5891.06264,0.490921887,0,0,0.019636875
4.513160706,6009.612368,0.500801031,0,0,0.020032041
4.621124268,6129.26247,0.510771872,0,0,0.020430875
4.729091644,6250.041136,0.520836761,0,0,0.02083347
4.837051392,6371.934552,0.530994546,0,0,0.021239782
4.945014954,6494.935473,0.541244623,0,0,0.021649785
4.964984894,6619.050975,0.551587581,0,0,0.022063503
4.92949295,6728.734628,0.560727886,0,0,0.022429115
4.913131714,6817.388787,0.568115732,0,0,0.022724629
4.896770477,6732.698153,0.561058179,0,0,0.022442327
4.880405426,6648.451336,0.554037611,0,0,0.022161504
4.864044189,6564.662086,0.547055174,0,0,0.021882207
4.847686768,6481.323515,0.540110293,0,0,0.021604412
4.686607361,6398.435624,0.533202969,0,0,0.021328119
4.515136719,6315.991647,0.526332637,0,0,0.021053305
4.330066681,6172.557712,0.514379809,0,0,0.020575192
4.130428314,5972.957674,0.497746473,0,0,0.019909859
3.930797577,5851.349649,0.487612471,0,0,0.019504499
3.73115921,5730.539014,0.477544918,0,0,0.019101797
3.531520844,5610.540165,0.467545014,0,0,0.018701801
3.350616455,5491.345847,0.457612154,0,0,0.018304486
3.529155731,5372.955678,0.447746307,0,0,0.017909852
3.707702637,5255.370422,0.437947535,0,0,0.017517901
3.854972839,5201.970776,0.433497565,0,0,0.017339903
3.979892731,5277.266981,0.439772248,0,0,0.01759089
4.104804993,5353.070067,0.446089172,0,0,0.017843567
4.229717255,5429.373195,0.452447766,0,0,0.018097911
4.338851929,5506.183471,0.458848623,0,0,0.018353945
4.432182312,5583.507084,0.465292257,0,0,0.01861169
4.52551651,5661.337188,0.471778099,0,0,0.018871124
4.618850708,5739.667878,0.478305656,0,0,0.019132226
4.745059967,5836.015469,0.486334622,0,0,0.019453385
4.887729645,5867.378257,0.488948188,0,0,0.019557928
5.030403137,5898.460333,0.491538361,0,0,0.019661534
5.173072815,5929.254562,0.494104547,0,0,0.019764182
5.157649994,5959.760946,0.496646745,0,0,0.01986587
5.043823242,5989.979095,0.499164925,0,0,0.019966597
4.92999649,6019.909787,0.501659149,0,0,0.020066366
4.816169739,6049.5455,0.504128792,0,0,0.020165152
4.694442749,5962.533695,0.496877808,0,0,0.019875112
4.569046021,5816.73038,0.484727532,0,0,0.019389101
4.443649292,5672.582372,0.472715198,0,0,0.018908608
4.318252563,5530.075104,0.460839592,0,0,0.018433584
4.335258484,5389.209293,0.449100774,0,0,0.017964031
4.423564911,5250.004811,0.437500401,0,0,0.017500016
4.511871338,5112.442149,0.426036846,0,0,0.017041474
4.600177765,4976.527202,0.4147106,0,0,0.016588424
4.784435272,5001.324676,0.416777056,,,0.016671082
5.011512756,5101.237384,0.425103115,,,0.017004125
5.238594055,5218.839849,0.434903321,,,0.017396133
5.465671539,5415.143466,0.451261955,,,0.018050478
5.692749023,5585.584664,0.465465389,,,0.018618616
5.919830322,5757.183819,0.479765318,,,0.019190613
6.266513824,6334.753863,0.527896155,,,0.021115846
6.832305908,7359.23113,0.613269261,,,0.02453077
7.116176605,7900.260634,0.658355053,,,0.026334202
7.173488617,8035.278939,0.669606578,,,0.026784263
7.230808258,8137.733724,0.678144477,,,0.027125779
7.176185608,7928.861931,0.660738494,,,0.02642954
7.07321167,7454.463391,0.621205283,0,0,0.024848211
6.769290924,7083.456745,0.590288062,0,0,0.023611522
6.68183136,7118.209122,0.593184093,0,0,0.023727364
5.150932312,4447.21012,0.370600843,0,0,0.014824034
4.999362946,4361.787921,0.363482327,0,0,0.014539293
4.847793579,4276.372872,0.356364406,0,0,0.014254576
4.694389343,4130.707058,0.344225588,0,0,0.013769024
4.53169632,3910.838703,0.325903225,0,0,0.013036129
4.478206635,3861.014434,0.321751203,0,0,0.012870048
4.574825287,3810.822351,0.317568529,0,0,0.012702741
4.671447754,3760.255782,0.313354649,0,0,0.012534186
4.768070221,3709.32844,0.309110703,0,0,0.012364428
4.889282227,3673.940548,0.306161712,0,0,0.012246468
5.081775665,3715.884842,0.30965707,0,0,0.012386283
5.274265289,3782.829137,0.315235761,0,0,0.01260943
5.466754913,3908.11093,0.325675911,0,0,0.013027036
5.670547485,4055.383853,0.337948654,0,0,0.013517946
5.92332077,4245.657685,0.353804807,0,0,0.014152192
6.176094055,4387.908856,0.365659071,0,0,0.014626363
6.33007431,4532.378668,0.377698222,0,0,0.015107929
6.404560089,4679.073497,0.389922791,0,0,0.015596912
6.479042053,4828.001429,0.402333452,0,0,0.016093338
6.553531647,4938.116963,0.411509747,0,0,0.01646039
6.62802124,4979.101814,0.414925151,0,0,0.016597006
6.627857208,5053.448062,0.421120672,0,0,0.016844827
6.408943176,5063.86918,0.421989098,0,0,0.016879564
6.190021515,4935.407983,0.411283999,0,0,0.01645136
5.971099854,4807.783131,0.400648594,0,0,0.016025944
5.752185822,4680.987712,0.390082309,0,0,0.015603292
5.533267975,4555.021146,0.379585095,0,0,0.015183404
5.325557709,4407.340344,0.367278362,0,0,0.014691134
5.264335632,4233.325712,0.352777143,0,0,0.014111086
5.176063538,4012.330702,0.334360892,0,0,0.013374436
5.026000977,3874.560858,0.322880072,0,0,0.012915203
4.875934601,3854.042567,0.321170214,0,0,0.012846809
4.941989899,3832.114729,0.319342894,0,0,0.012773716
5.098720551,3808.763206,0.317396934,0,0,0.012695877
5.255451202,3784.001914,0.315333493,0,0,0.01261334
5.412181854,3841.310394,0.3201092,0,0,0.012804368
5.568912506,3966.790966,0.330565914,0,0,0.013222637
5.741767883,4122.95961,0.343579967,0,0,0.013743199
5.935329437,4260.992331,0.355082694,0,0,0.014203308
6.128890991,4379.719422,0.364976618,0,0,0.014599065
6.163223267,4499.708768,0.374975731,0,0,0.014999029
6.150291443,4620.960931,0.385080078,0,0,0.015403203
6.137359619,4743.483188,0.395290266,0,0,0.015811611
6.124423981,4803.555776,0.400296315,0,0,0.016011853
6.111492157,4837.087232,0.403090603,0,0,0.016123624
5.945407867,4922.025478,0.41016879,0,0,0.016406752
5.63666153,4854.901767,0.404575147,0,0,0.016183006
5.327915192,4716.687115,0.39305726,0,0,0.01572229
5.019172668,4578.472462,0.381539372,0,0,0.015261575
4.710422516,4440.25021,0.370020851,0,0,0.014800834
4.409873962,4302.035558,0.358502963,0,0,0.014340119
4.138202667,4128.492702,0.344041058,0,0,0.013761642
3.866527557,3946.169894,0.328847491,0,0,0.0131539
3.570224762,3719.409806,0.309950817,0,0,0.012398033
3.249717712,3683.885918,0.306990493,0,0,0.01227962
3.364673615,3704.221089,0.308685091,0,0,0.012347404
5.034870148,3723.03822,0.310253185,0,0,0.012410127
11.09019089,3740.358406,0.311696534,0,0,0.012467861
11.37722015,3756.153138,0.313012762,0,0,0.01252051
11.66425705,3865.458,0.3221215,0,0,0.01288486
11.95128632,3990.596922,0.332549744,0,0,0.01330199
12.34009171,4311.137031,0.359261419,0,0,0.014370457
12.80026245,4691.151567,0.390929297,0,0,0.015637172
13.26044083,5069.672977,0.422472748,0,0,0.01689891
14.20298767,6586.657849,0.548888154,0,0,0.021955526
16.42834091,10990.01588,0.915834656,0,0,0.036633386
15.52814484,9117.297769,0.759774814,0,0,0.030390993
16.2328949,10385.4285,0.865452375,0,0,0.034618095
16.07043076,9862.19592,0.82184966,0,0,0.032873986
15.46488571,8473.846765,0.706153897,0,0,0.028246156
15.50989151,8677.135271,0.723094606,0,0,0.028923784
14.94483948,7589.474081,0.632456173,0,0,0.025298247
14.47185898,6690.657358,0.55755478,0,0,0.022302191
13.78075409,5344.443171,0.445370264,0,0,0.017814811
12.97177887,3670.624717,0.305885393,0,0,0.012235416
12.21381378,1970.98978,0.164249148,0,0,0.006569966
12.14696121,1694.758999,0.141229917,0,0,0.005649197
12.08010483,1425.8522,0.118821017,0,0,0.004752841
12.01324844,1483.7389,0.123644908,0,0,0.004945796
12.11953354,1560.08557,0.130007131,0,0,0.005200285
12.39590836,1633.374448,0.136114537,0,0,0.005444581
12.67228699,1703.58427,0.141965356,0,0,0.005678614
12.94866943,1770.743334,0.147561944,0,0,0.005902478
13.2671814,1971.6871,0.164307258,0,0,0.00657229
13.6244278,2252.50871,0.187709059,0,0,0.007508362
13.98166656,2541.240956,0.21177008,0,0,0.008470803
14.33891296,2738.659794,0.228221649,0,0,0.009128866
14.60169983,2934.247772,0.244520648,0,0,0.009780826
14.80297852,3184.944495,0.265412041,0,0,0.010616482
15.10274506,3641.092049,0.303424337,0,0,0.012136973
15.35951233,4016.835661,0.334736305,0,0,0.013389452
15.56794357,4243.613336,0.353634445,0,0,0.014145378
15.71522903,4424.375087,0.368697924,0,0,0.014747917
15.41736221,4126.856048,0.343904671,0,0,0.013756187
15.11949921,3536.747409,0.294728951,0,0,0.011789158
14.62319946,2520.218808,0.210018234,0,0,0.008400729
14.15201187,1555.17546,0.129597955,0,0,0.005183918
14.07857895,1405.993417,0.117166118,0,0,0.004686645
14.02604294,1252.912589,0.104409382,0,0,0.004176375
13.97531128,1043.658218,0.086971518,0,0,0.003478861
13.92019272,832.6610083,0.069388417,0,0,0.002775537
13.86506653,652.1365656,0.054344714,0,0,0.002173789
14.08521652,776.903963,0.064741997,0,0,0.00258968
19.66275406,896.2772084,0.074689767,0,0,0.002987591
20.2025528,1010.263783,0.084188649,0,0,0.003367546
20.80251312,1118.877176,0.093239765,0,0,0.003729591
21.37376022,1194.799156,0.099566596,0,0,0.003982664
21.86086273,1183.841736,0.098653478,0,0,0.003946139
22.34797287,1165.048029,0.097087336,0,0,0.003883493
22.83507919,1099.283661,0.091606972,0,0,0.003664279
23.32218933,823.5142248,0.068626185,0,0,0.002745047
23.80929184,518.5028309,0.043208569,0,0,0.001728343
24.239151,184.257383,0.015354782,0,0,0.000614191
24.35557175,-179.2127359,-0.014934395,0,0,-0.000597376
38.71003723,12206400.25,1017.200021,659.6804159,0.648525759,40.68800084
39.4062233,13408724.66,1117.393722,686.0287053,0.613954322,44.69574887
39.81089401,14643238.5,1220.269875,708.6331337,0.580718371,48.81079498
39.97299957,15083033.37,1256.919448,731.4424469,0.581932636,50.27677791
41.35856628,17262573.86,1438.547822,766.0416228,0.532510363,57.54191288
41.53491211,17994554.23,1499.546186,804.9891664,0.536821856,59.98184743
43.02352142,20160496.44,1680.04137,841.8985395,0.501117743,67.2016548
43.18933105,19469668.12,1622.472343,845.0614659,0.520847994,64.89889372
43.05729294,19240077.12,1603.33976,842.5782856,0.525514496,64.1335904
43.18466187,19318001.04,1609.83342,817.7245081,0.507955977,64.39333679
42.77761841,17867669.14,1488.972428,807.3678473,0.542231563,59.55889712
41.8266716,15519009.74,1293.250811,736.1043739,0.569189184,51.73003246
39.30347443,12003438.32,1000.286527,659.5114076,0.659322494,40.01146107
36.41849518,9283726.591,773.6438826,579.8001857,0.749440665,30.9457553
28.52391434,6440807.487,536.7339573,329.449876,0.613804794,21.46935829
10.16358566,4171.782145,0.347648512,0,0,0.01390594
10.46764755,4232.438931,0.352703244,0,0,0.01410813
10.77171707,4293.519507,0.357793292,0,0,0.014311732
11.07577515,4325.323998,0.360443666,0,0,0.014417747
11.37983704,4340.05543,0.361671286,0,0,0.014466851
11.75029373,4617.222849,0.384768571,0,0,0.015390743
12.23059082,5238.634753,0.436552896,0,0,0.017462116
12.77592468,6024.911501,0.502075958,0,0,0.020083038
13.93442917,8124.218304,0.677018192,0,0,0.027080728
15.51374435,11171.41131,0.930950943,0,0,0.037238038
15.45681763,10855.60995,0.904634162,0,0,0.036185366
15.96841049,11504.41654,0.958701379,0,0,0.038348055
15.97766876,11225.58259,0.935465216,0,0,0.037418609
15.58927917,10652.64402,0.887720335,0,0,0.035508813
15.16440964,9971.677677,0.83097314,0,0,0.033238926
14.30551529,8130.203355,0.677516946,0,0,0.027100678
13.2035675,5624.544286,0.468712024,0,0,0.018748481
12.11878204,3214.834822,0.267902902,0,0,0.010716116
12.08049774,3009.963171,0.250830264,0,0,0.010033211
12.08213806,2810.895847,0.234241321,0,0,0.009369653
12.0837822,2617.60894,0.218134078,0,0,0.008725363
12.08543015,2430.134282,0.20251119,0,0,0.008100448
12.37746811,2248.447875,0.187370656,0,0,0.007494826
12.77286911,2232.067669,0.186005639,0,0,0.007440226
13.16827011,2386.848433,0.198904036,0,0,0.007956161
13.57633209,2569.763151,0.214146929,0,0,0.008565877
14.30707932,3405.285072,0.283773756,0,0,0.01135095
15.23318863,4689.340346,0.390778362,0,0,0.015631134
16.84247208,7616.271368,0.634689281,0,0,0.025387571
16.9641037,7513.344509,0.626112042,0,0,0.025044482
16.77897644,6761.826493,0.563485541,0,0,0.022539422
16.67099762,6050.025945,0.504168829,0,0,0.020166753
15.6033287,3158.402511,0.263200209,0,0,0.010528008
14.77137756,684.4269894,0.057035582,0,0,0.002281423
15.09682846,722.4817333,0.060206811,0,0,0.002408272
15.37382889,761.4145629,0.063451214,0,0,0.002538049
15.46226883,801.2344034,0.066769534,0,0,0.002670781
15.55070496,841.9235486,0.070160296,0,0,0.002806412
15.6391449,883.4999054,0.073624992,0,0,0.002945
15.7857399,851.9481551,0.07099568,0,0,0.002839827
15.86845779,745.74091,0.062145076,0,0,0.002485803
15.93290329,642.9996056,0.0535833,0,0,0.002143332
15.99735641,543.741843,0.04531182,0,0,0.001812473
16.06180954,447.9503639,0.037329197,0,0,0.001493168
16.12625122,355.633883,0.029636157,0,0,0.001185446
16.19070435,266.7924004,0.0222327,0,0,0.000889308
16.57287598,181.4337742,0.015119481,0,0,0.000604779
16.95421982,214.3192845,0.01785994,0,0,0.000714398
17.3337059,303.3195758,0.025276631,0,0,0.001011065
17.7131958,392.9564074,0.032746367,0,0,0.001309855
18.09268188,483.229699,0.040269142,0,0,0.001610766
18.48296738,574.1315247,0.047844294,0,0,0.001913772
18.88916016,665.6698644,0.055472489,0,0,0.0022189
19.29535675,757.8606125,0.063155051,0,0,0.002526202
19.70194626,851.5086281,0.070959052,0,0,0.002838362
20.19552994,1018.205135,0.084850428,0,0,0.003394017
20.68911362,1174.60209,0.097883507,0,0,0.00391534
21.1826973,1334.917953,0.111243163,0,0,0.004449727
21.67628098,1499.169367,0.124930781,0,0,0.004997231
22.02815628,1667.339462,0.138944955,0,0,0.005557798
22.24080276,1839.436615,0.153286385,0,0,0.006131455
22.45344925,2015.46987,0.167955823,0,0,0.006718233
22.66667175,2189.026922,0.18241891,0,0,0.007296756
22.90665817,2069.300745,0.172441729,0,0,0.006897669
23.14664841,1952.626882,0.162718907,0,0,0.006508756
23.39348602,1838.971002,0.153247583,0,0,0.006129903
23.64546967,1728.366958,0.14403058,0,0,0.005761223
23.89745712,1620.781367,0.135065114,0,0,0.005402605
24.14944077,1516.238835,0.126353236,0,0,0.005054129
24.40142822,1414.731459,0.117894288,0,0,0.004715772
24.67036057,1344.848152,0.112070679,0,0,0.004482827
25.00524902,1420.719225,0.118393269,0,0,0.004735731
25.3401413,1200.510472,0.100042539,0,0,0.004001702
25.67502975,684.2039247,0.057016994,0,0,0.00228068
25.94659042,-128.1465187,-0.010678877,0,0,-0.000427155
42.55710602,19286060.55,1607.171713,849.8507816,0.528786548,64.28686851
43.25367355,20901896.88,1741.82474,909.1508392,0.52195311,69.67298959
43.93452454,22562909.74,1880.242479,944.0242573,0.502075806,75.20969915
44.79624939,23038955.99,1919.912999,980.0396363,0.510460441,76.79651997
45.77837753,24018366.53,2001.530544,1026.447912,0.5128315,80.06122178
24.97273636,15735562.83,1311.296902,653.9197301,0.498681671,52.45187609
3.926094055,2808.745858,0.234062155,0,0,0.009362486
3.777812958,2848.766801,0.237397233,0,0,0.009495889
3.635093689,2870.468352,0.239205696,0,0,0.009568228
3.540119171,2732.643514,0.227720293,0,0,0.009108812
3.172275543,2593.698084,0.216141507,0,0,0.00864566
2.707443237,2453.62406,0.204468672,0,0,0.008178747
2.242614746,2312.445182,0.192703765,0,0,0.007708151
1.777786255,2159.205135,0.179933761,0,0,0.00719735
1.312957764,1987.838123,0.165653177,0,0,0.006626127
0.848125458,1819.632694,0.151636058,0,0,0.006065442
0.440776825,1773.487062,0.147790588,0,0,0.005911624
0.165050507,1736.937222,0.144744769,0,0,0.005789791
-0.110675812,1700.766691,0.141730558,0,0,0.005669222
0.350463867,1664.975775,0.138747981,0,0,0.005549919
1.233547211,1629.564371,0.135797031,0,0,0.005431881
4.062255859,1613.582404,0.1344652,0,0,0.005378608
12.93720245,1627.353098,0.135612758,0,0,0.00542451
13.25903702,1640.489058,0.136707421,0,0,0.005468297
13.60126495,1686.985454,0.140582121,0,0,0.005623285
13.99831772,1848.460506,0.154038376,0,0,0.006161535
14.39537811,2014.576524,0.167881377,0,0,0.006715255
14.72455978,2185.333942,0.182111162,0,0,0.007284446
14.93873215,2360.740972,0.196728414,0,0,0.007869137
15.1529007,2533.150267,0.211095856,0,0,0.008443834
15.36706924,2699.692011,0.224974334,0,0,0.008998973
15.58123779,2867.261472,0.238938456,0,0,0.009557538
15.83114243,2727.051858,0.227254321,0,0,0.009090173
15.92562485,2759.433338,0.229952778,0,0,0.009198111
15.95153809,2791.920825,0.232660069,0,0,0.009306403
15.97745514,2824.532437,0.235377703,0,0,0.009415108
16.00336838,2857.250452,0.238104204,0,0,0.009524168
16.02927399,2843.602419,0.236966868,0,0,0.009478675
16.05173492,2787.058409,0.232254867,0,0,0.009290195
16.07414627,2759.64326,0.229970272,0,0,0.009198811
16.07699966,2710.242467,0.225853539,0,0,0.009034142
16.04421997,2582.929335,0.215244111,0,0,0.008609764
16.01144409,2458.68635,0.204890529,0,0,0.008195621
15.99343491,2337.497732,0.194791478,0,0,0.007791659
16.35494232,2219.363531,0.184946961,0,0,0.007397878
16.71644211,2145.182624,0.178765219,0,0,0.007150609
17.07794571,2270.355363,0.18919628,0,0,0.007567851
17.43945313,2459.145285,0.204928774,0,0,0.008197151
17.84552383,2739.256469,0.228271372,0,0,0.009130855
18.32196045,3163.951577,0.263662631,0,0,0.010546505
18.793293,3591.669128,0.299305761,0,0,0.01197223
19.26456451,4022.409124,0.33520076,0,0,0.01340803
19.90320587,4799.073024,0.399922752,0,0,0.01599691
20.97744751,6492.378769,0.541031564,0,0,0.021641263
21.69098282,7229.791129,0.602482594,0,0,0.024099304
21.95409775,6977.510008,0.581459167,0,0,0.023258367
21.20755386,4776.114339,0.398009528,0,0,0.015920381
